"ipset","chain","target","osi","member","membertype","packets"
"blacklist","PREROUTING","DROP","3","47.128.0.0/16","CIDR","759"
"blacklist","PREROUTING","DROP","3","206.168.32.0/22","CIDR","593"
"custody-low","PREROUTING","DROP","3","110.238.72.0/21","CIDR","87"
"custody-low","PREROUTING","DROP","3","94.231.206.0/24","CIDR","40"
"custody-low","PREROUTING","DROP","3","154.83.196.0/24","CIDR","108"
"GeoTrack-DB","PREROUTING","DROP","3","185.255.135.0/24","CIDR","1"
"spamhaus","PREROUTING","DROP","3","45.141.215.0/24","CIDR","6"
"spamhaus","PREROUTING","DROP","3","45.139.104.0/24","CIDR","18"
"spamhaus","PREROUTING","DROP","3","193.46.255.0/24","CIDR","953"
"spamhaus","PREROUTING","DROP","3","45.135.232.0/24","CIDR","26"
"spamhaus","PREROUTING","DROP","3","46.151.182.0/24","CIDR","11"
"spamhaus","PREROUTING","DROP","3","176.65.132.0/24","CIDR","173"
"spamhaus","PREROUTING","DROP","3","86.54.42.0/24","CIDR","4"
"spamhaus","PREROUTING","DROP","3","130.12.180.0/22","CIDR","118"
"spamhaus","PREROUTING","DROP","3","94.26.90.0/24","CIDR","3"
"spamhaus","PREROUTING","DROP","3","45.153.34.0/24","CIDR","130"
"spamhaus","PREROUTING","DROP","3","141.98.11.0/24","CIDR","159"
"spamhaus","PREROUTING","DROP","3","79.124.62.0/24","CIDR","1699"
"spamhaus","PREROUTING","DROP","3","62.60.130.0/24","CIDR","1"
"spamhaus","PREROUTING","DROP","3","87.121.84.0/24","CIDR","35"
"spamhaus","PREROUTING","DROP","3","196.251.100.0/24","CIDR","38"
"spamhaus","PREROUTING","DROP","3","45.135.194.0/24","CIDR","38"
"spamhaus","PREROUTING","DROP","3","147.45.124.0/23","CIDR","3"
"spamhaus","PREROUTING","DROP","3","158.94.208.0/22","CIDR","16"
"spamhaus","PREROUTING","DROP","3","185.169.4.0/24","CIDR","21"
"spamhaus","PREROUTING","DROP","3","138.226.236.0/23","CIDR","3"
"spamhaus","PREROUTING","DROP","3","91.92.240.0/22","CIDR","10"
"spamhaus","PREROUTING","DROP","3","141.98.10.0/24","CIDR","4"
"spamhaus","PREROUTING","DROP","3","23.132.164.0/24","CIDR","23"
"spamhaus","PREROUTING","DROP","3","195.178.110.0/24","CIDR","79"
"spamhaus","PREROUTING","DROP","3","185.208.156.0/22","CIDR","4"
"spamhaus","PREROUTING","DROP","3","45.80.158.0/24","CIDR","2"
"spamhaus","PREROUTING","DROP","3","194.0.234.0/24","CIDR","5"
"spamhaus","PREROUTING","DROP","3","176.65.148.0/22","CIDR","128"
"spamhaus","PREROUTING","DROP","3","165.154.192.0/18","CIDR","25"
"spamhaus","PREROUTING","DROP","3","45.148.10.0/24","CIDR","156"
"spamhaus","PREROUTING","DROP","3","45.138.16.0/24","CIDR","2"
"spamhaus","PREROUTING","DROP","3","77.90.185.0/24","CIDR","2"
"spamhaus","PREROUTING","DROP","3","186.179.0.0/18","CIDR","14"
"spamhaus","PREROUTING","DROP","3","77.83.39.0/24","CIDR","5"
"spamhaus","PREROUTING","DROP","3","185.11.61.0/24","CIDR","45"
"spamhaus","PREROUTING","DROP","3","193.32.162.0/24","CIDR","9"
"spamhaus","PREROUTING","DROP","3","176.117.107.0/24","CIDR","104"
"spamhaus","PREROUTING","DROP","3","92.63.197.0/24","CIDR","362"
"spamhaus","PREROUTING","DROP","3","45.144.212.0/24","CIDR","8"
"spamhaus","PREROUTING","DROP","3","185.196.10.0/24","CIDR","4"
"spamhaus","PREROUTING","DROP","3","80.94.92.0/22","CIDR","405"
"spamhaus","PREROUTING","DROP","3","91.224.92.0/24","CIDR","417"
"spamhaus","PREROUTING","DROP","3","176.65.134.0/24","CIDR","17"
"spamhaus","PREROUTING","DROP","3","45.194.92.0/24","CIDR","68"
"spamhaus","PREROUTING","DROP","3","88.210.63.0/24","CIDR","394"
"spamhaus","PREROUTING","DROP","3","69.5.189.0/24","CIDR","10"
"spamhaus","PREROUTING","DROP","3","185.39.19.0/24","CIDR","6"
"spamhaus","PREROUTING","DROP","3","78.153.140.0/24","CIDR","56"
"spamhaus","PREROUTING","DROP","3","80.94.92.0/24","CIDR","13"
"spamhaus","PREROUTING","DROP","3","217.119.139.0/24","CIDR","7"
"spamhaus","PREROUTING","DROP","3","80.94.95.0/24","CIDR","265"
"spamhaus","PREROUTING","DROP","3","204.76.203.0/24","CIDR","649"
"spamhaus","PREROUTING","DROP","3","212.11.64.0/24","CIDR","4"
"spamhaus","PREROUTING","DROP","3","62.60.135.0/24","CIDR","262"
"spamhaus","PREROUTING","DROP","3","92.118.39.0/24","CIDR","26"
"spamhaus","PREROUTING","DROP","3","178.22.24.0/24","CIDR","143"
"spamhaus","PREROUTING","DROP","3","45.142.193.0/24","CIDR","3545"
"spamhaus","PREROUTING","DROP","3","193.142.146.0/23","CIDR","262"
"spamhaus","PREROUTING","DROP","3","192.159.99.0/24","CIDR","3443"
"spamhaus","PREROUTING","DROP","3","45.9.168.0/24","CIDR","4"
"spamhaus","PREROUTING","DROP","3","193.203.10.0/23","CIDR","4"
"spamhaus","PREROUTING","DROP","3","45.156.87.0/24","CIDR","29"
"spamhaus","PREROUTING","DROP","3","83.142.209.0/24","CIDR","25"
"spamhaus","PREROUTING","DROP","3","185.156.73.0/24","CIDR","192"
"spamhaus","PREROUTING","DROP","3","87.120.191.0/24","CIDR","478"
"spamhaus","PREROUTING","DROP","3","45.230.66.0/24","CIDR","9"
"spamhaus","PREROUTING","DROP","3","185.196.8.0/23","CIDR","12"
"spamhaus","PREROUTING","DROP","3","103.153.254.0/23","CIDR","1"
"spamhaus","PREROUTING","DROP","3","176.65.149.0/24","CIDR","54"
"spamhaus","PREROUTING","DROP","3","178.16.52.0/22","CIDR","34"
"spamhaus","PREROUTING","DROP","3","62.60.131.0/24","CIDR","6"
"spamhaus","PREROUTING","DROP","3","185.241.208.0/24","CIDR","1"
"geo-zw","PREROUTING","DROP","3","197.221.224.0/19","CIDR","4"
"geo-ml","PREROUTING","DROP","3","41.73.96.0/19","CIDR","7"
"geo-ml","PREROUTING","DROP","3","197.155.128.0/18","CIDR","3"
"geo-pk","PREROUTING","DROP","3","210.2.128.0/18","CIDR","1"
"geo-pk","PREROUTING","DROP","3","103.125.68.0/22","CIDR","1"
"geo-pk","PREROUTING","DROP","3","119.73.0.0/17","CIDR","3"
"geo-pk","PREROUTING","DROP","3","103.176.246.0/23","CIDR","6"
"geo-pk","PREROUTING","DROP","3","113.197.48.0/21","CIDR","4"
"geo-pk","PREROUTING","DROP","3","58.181.96.0/19","CIDR","6"
"geo-pk","PREROUTING","DROP","3","14.1.104.0/22","CIDR","3"
"geo-pk","PREROUTING","DROP","3","72.255.0.0/18","CIDR","4"
"geo-pk","PREROUTING","DROP","3","124.29.192.0/18","CIDR","3"
"geo-pk","PREROUTING","DROP","3","163.61.128.0/23","CIDR","7"
"geo-pk","PREROUTING","DROP","3","202.69.32.0/19","CIDR","1"
"geo-pk","PREROUTING","DROP","3","223.123.0.0/17","CIDR","17"
"geo-pk","PREROUTING","DROP","3","103.246.108.0/22","CIDR","1"
"geo-pk","PREROUTING","DROP","3","39.32.0.0/11","CIDR","22"
"geo-pk","PREROUTING","DROP","3","103.127.36.0/22","CIDR","4"
"geo-pk","PREROUTING","DROP","3","121.52.144.0/20","CIDR","12"
"geo-pk","PREROUTING","DROP","3","180.178.128.0/18","CIDR","3"
"geo-pk","PREROUTING","DROP","3","103.166.102.0/23","CIDR","7"
"geo-pk","PREROUTING","DROP","3","115.42.64.0/20","CIDR","1"
"geo-pk","PREROUTING","DROP","3","110.37.0.0/16","CIDR","1"
"geo-pk","PREROUTING","DROP","3","117.102.0.0/18","CIDR","8"
"geo-pk","PREROUTING","DROP","3","103.112.0.0/22","CIDR","2"
"geo-pk","PREROUTING","DROP","3","111.68.96.0/20","CIDR","11"
"geo-pk","PREROUTING","DROP","3","202.70.144.0/20","CIDR","2"
"geo-pk","PREROUTING","DROP","3","203.130.0.0/19","CIDR","8"
"geo-pk","PREROUTING","DROP","3","58.65.128.0/18","CIDR","2"
"geo-pk","PREROUTING","DROP","3","137.59.224.0/21","CIDR","8"
"geo-pk","PREROUTING","DROP","3","125.209.64.0/18","CIDR","10"
"geo-pk","PREROUTING","DROP","3","115.186.128.0/18","CIDR","7"
"geo-pk","PREROUTING","DROP","3","202.141.224.0/19","CIDR","9"
"geo-pk","PREROUTING","DROP","3","103.159.24.0/23","CIDR","1"
"geo-pk","PREROUTING","DROP","3","103.196.160.0/22","CIDR","2"
"geo-pk","PREROUTING","DROP","3","202.142.160.0/19","CIDR","1"
"geo-pk","PREROUTING","DROP","3","103.172.166.0/23","CIDR","3"
"geo-pk","PREROUTING","DROP","3","202.163.64.0/18","CIDR","1"
"geo-pk","PREROUTING","DROP","3","203.101.160.0/19","CIDR","1"
"geo-pk","PREROUTING","DROP","3","203.82.48.0/20","CIDR","1"
"geo-pk","PREROUTING","DROP","3","202.83.160.0/20","CIDR","1"
"geo-pk","PREROUTING","DROP","3","101.50.64.0/18","CIDR","1"
"geo-pk","PREROUTING","DROP","3","103.152.116.0/23","CIDR","1"
"geo-pk","PREROUTING","DROP","3","103.203.44.0/22","CIDR","2"
"geo-pk","PREROUTING","DROP","3","101.53.224.0/19","CIDR","1"
"geo-pk","PREROUTING","DROP","3","175.107.192.0/18","CIDR","1"
"geo-pk","PREROUTING","DROP","3","118.103.224.0/20","CIDR","2"
"geo-pk","PREROUTING","DROP","3","103.205.176.0/22","CIDR","3"
"geo-pk","PREROUTING","DROP","3","119.152.0.0/13","CIDR","7"
"geo-pk","PREROUTING","DROP","3","221.132.112.0/21","CIDR","5"
"geo-pk","PREROUTING","DROP","3","182.176.0.0/12","CIDR","20"
"geo-pk","PREROUTING","DROP","3","43.248.12.0/22","CIDR","2"
"geo-pk","PREROUTING","DROP","3","203.175.64.0/20","CIDR","3"
"geo-pk","PREROUTING","DROP","3","59.103.0.0/16","CIDR","1"
"geo-pk","PREROUTING","DROP","3","110.38.0.0/15","CIDR","3"
"geo-pk","PREROUTING","DROP","3","192.140.144.0/21","CIDR","4"
"geo-pk","PREROUTING","DROP","3","117.20.16.0/20","CIDR","1"
"geo-pk","PREROUTING","DROP","3","103.82.252.0/22","CIDR","3"
"geo-pk","PREROUTING","DROP","3","116.71.0.0/16","CIDR","4"
"geo-pk","PREROUTING","DROP","3","175.107.0.0/18","CIDR","1"
"geo-pk","PREROUTING","DROP","3","163.223.4.0/23","CIDR","3"
"geo-pk","PREROUTING","DROP","3","139.135.32.0/19","CIDR","6"
"geo-pk","PREROUTING","DROP","3","103.76.110.0/23","CIDR","1"
"geo-id","PREROUTING","DROP","3","103.153.188.0/22","CIDR","4"
"geo-id","PREROUTING","DROP","3","103.187.164.0/23","CIDR","8"
"geo-id","PREROUTING","DROP","3","103.22.136.0/22","CIDR","1"
"geo-id","PREROUTING","DROP","3","103.83.96.0/22","CIDR","1"
"geo-id","PREROUTING","DROP","3","202.150.128.0/19","CIDR","2"
"geo-id","PREROUTING","DROP","3","103.117.56.0/22","CIDR","8"
"geo-id","PREROUTING","DROP","3","103.161.206.0/23","CIDR","4"
"geo-id","PREROUTING","DROP","3","180.252.0.0/15","CIDR","7"
"geo-id","PREROUTING","DROP","3","103.13.200.0/21","CIDR","4"
"geo-id","PREROUTING","DROP","3","103.189.200.0/23","CIDR","5"
"geo-id","PREROUTING","DROP","3","203.217.140.0/24","CIDR","4"
"geo-id","PREROUTING","DROP","3","203.166.192.0/20","CIDR","1"
"geo-id","PREROUTING","DROP","3","103.67.78.0/23","CIDR","4"
"geo-id","PREROUTING","DROP","3","125.160.0.0/13","CIDR","29"
"geo-id","PREROUTING","DROP","3","103.165.128.0/21","CIDR","3"
"geo-id","PREROUTING","DROP","3","180.178.92.0/22","CIDR","4"
"geo-id","PREROUTING","DROP","3","202.56.160.0/20","CIDR","3"
"geo-id","PREROUTING","DROP","3","163.53.184.0/22","CIDR","1"
"geo-id","PREROUTING","DROP","3","112.78.128.0/18","CIDR","1"
"geo-id","PREROUTING","DROP","3","103.117.30.0/23","CIDR","2"
"geo-id","PREROUTING","DROP","3","103.166.104.0/22","CIDR","4"
"geo-id","PREROUTING","DROP","3","210.79.164.0/23","CIDR","1"
"geo-id","PREROUTING","DROP","3","175.111.112.0/21","CIDR","2"
"geo-id","PREROUTING","DROP","3","118.96.0.0/15","CIDR","5"
"geo-id","PREROUTING","DROP","3","180.244.0.0/14","CIDR","9"
"geo-id","PREROUTING","DROP","3","103.137.64.0/23","CIDR","2"
"geo-id","PREROUTING","DROP","3","202.75.16.0/20","CIDR","1"
"geo-id","PREROUTING","DROP","3","122.129.96.0/20","CIDR","356"
"geo-id","PREROUTING","DROP","3","103.189.234.0/23","CIDR","8"
"geo-id","PREROUTING","DROP","3","119.252.160.0/20","CIDR","1"
"geo-id","PREROUTING","DROP","3","103.250.12.0/22","CIDR","1"
"geo-id","PREROUTING","DROP","3","223.25.96.0/20","CIDR","1"
"geo-id","PREROUTING","DROP","3","210.79.188.0/22","CIDR","14"
"geo-id","PREROUTING","DROP","3","103.217.144.0/22","CIDR","11"
"geo-id","PREROUTING","DROP","3","103.172.96.0/24","CIDR","4"
"geo-id","PREROUTING","DROP","3","103.144.178.0/23","CIDR","1"
"geo-id","PREROUTING","DROP","3","27.121.112.0/23","CIDR","57"
"geo-id","PREROUTING","DROP","3","103.13.136.0/22","CIDR","1"
"geo-id","PREROUTING","DROP","3","103.135.24.0/22","CIDR","1"
"geo-id","PREROUTING","DROP","3","175.106.8.0/21","CIDR","1"
"geo-id","PREROUTING","DROP","3","103.171.84.0/23","CIDR","4"
"geo-id","PREROUTING","DROP","3","202.77.96.0/19","CIDR","2"
"geo-id","PREROUTING","DROP","3","103.188.168.0/21","CIDR","5"
"geo-id","PREROUTING","DROP","3","202.73.24.0/22","CIDR","1"
"geo-id","PREROUTING","DROP","3","103.77.104.0/22","CIDR","2"
"geo-id","PREROUTING","DROP","3","124.158.128.0/18","CIDR","4"
"geo-id","PREROUTING","DROP","3","103.101.216.0/22","CIDR","7"
"geo-id","PREROUTING","DROP","3","202.155.64.0/18","CIDR","2"
"geo-id","PREROUTING","DROP","3","103.105.64.0/21","CIDR","3"
"geo-id","PREROUTING","DROP","3","103.108.156.0/22","CIDR","2"
"geo-id","PREROUTING","DROP","3","202.51.192.0/19","CIDR","3"
"geo-id","PREROUTING","DROP","3","140.213.0.0/16","CIDR","3"
"geo-id","PREROUTING","DROP","3","103.18.32.0/22","CIDR","2"
"geo-id","PREROUTING","DROP","3","202.43.160.0/19","CIDR","22"
"geo-id","PREROUTING","DROP","3","103.162.144.0/22","CIDR","2"
"geo-id","PREROUTING","DROP","3","103.231.196.0/22","CIDR","1"
"geo-id","PREROUTING","DROP","3","180.242.0.0/15","CIDR","5"
"geo-id","PREROUTING","DROP","3","103.160.212.0/23","CIDR","4"
"geo-id","PREROUTING","DROP","3","182.23.0.0/17","CIDR","1"
"geo-id","PREROUTING","DROP","3","103.59.92.0/22","CIDR","8"
"geo-id","PREROUTING","DROP","3","103.108.128.0/22","CIDR","1"
"geo-id","PREROUTING","DROP","3","103.138.48.0/23","CIDR","29"
"geo-id","PREROUTING","DROP","3","103.179.56.0/23","CIDR","4"
"geo-id","PREROUTING","DROP","3","103.232.242.0/23","CIDR","3"
"geo-id","PREROUTING","DROP","3","118.151.220.0/22","CIDR","1"
"geo-id","PREROUTING","DROP","3","210.79.140.0/22","CIDR","16"
"geo-id","PREROUTING","DROP","3","103.187.146.0/23","CIDR","12"
"geo-id","PREROUTING","DROP","3","103.207.96.0/22","CIDR","2"
"geo-id","PREROUTING","DROP","3","115.85.64.0/19","CIDR","4"
"geo-id","PREROUTING","DROP","3","182.0.0.0/12","CIDR","31"
"geo-id","PREROUTING","DROP","3","160.19.224.0/21","CIDR","3"
"geo-id","PREROUTING","DROP","3","103.164.20.0/22","CIDR","270"
"geo-id","PREROUTING","DROP","3","36.64.0.0/11","CIDR","124"
"geo-id","PREROUTING","DROP","3","202.57.0.0/19","CIDR","4"
"geo-id","PREROUTING","DROP","3","103.79.244.0/22","CIDR","3"
"geo-id","PREROUTING","DROP","3","114.0.0.0/12","CIDR","12"
"geo-id","PREROUTING","DROP","3","103.157.190.0/23","CIDR","4"
"geo-id","PREROUTING","DROP","3","103.161.188.0/22","CIDR","2"
"geo-id","PREROUTING","DROP","3","180.241.0.0/16","CIDR","1"
"geo-id","PREROUTING","DROP","3","103.227.144.0/22","CIDR","1"
"geo-id","PREROUTING","DROP","3","163.53.192.0/22","CIDR","1"
"geo-id","PREROUTING","DROP","3","103.148.48.0/23","CIDR","1"
"geo-id","PREROUTING","DROP","3","103.155.104.0/22","CIDR","2"
"geo-id","PREROUTING","DROP","3","103.172.20.0/22","CIDR","4"
"geo-id","PREROUTING","DROP","3","103.181.142.0/23","CIDR","22"
"geo-id","PREROUTING","DROP","3","103.171.30.0/23","CIDR","1"
"geo-id","PREROUTING","DROP","3","203.142.80.0/21","CIDR","4"
"geo-id","PREROUTING","DROP","3","103.172.204.0/23","CIDR","7"
"geo-id","PREROUTING","DROP","3","103.176.180.0/22","CIDR","1"
"geo-id","PREROUTING","DROP","3","121.52.0.0/17","CIDR","1"
"geo-id","PREROUTING","DROP","3","103.176.76.0/22","CIDR","8"
"geo-id","PREROUTING","DROP","3","139.0.0.0/16","CIDR","1"
"geo-id","PREROUTING","DROP","3","110.136.0.0/14","CIDR","21"
"geo-id","PREROUTING","DROP","3","103.151.63.0/24","CIDR","7"
"geo-id","PREROUTING","DROP","3","103.174.112.0/22","CIDR","11"
"geo-id","PREROUTING","DROP","3","58.147.184.0/21","CIDR","1"
"geo-id","PREROUTING","DROP","3","103.165.124.0/22","CIDR","2"
"geo-id","PREROUTING","DROP","3","180.254.0.0/16","CIDR","7"
"geo-id","PREROUTING","DROP","3","101.128.64.0/18","CIDR","4"
"geo-id","PREROUTING","DROP","3","103.158.96.0/21","CIDR","3"
"geo-id","PREROUTING","DROP","3","180.248.0.0/14","CIDR","23"
"geo-id","PREROUTING","DROP","3","103.146.202.0/23","CIDR","4"
"geo-id","PREROUTING","DROP","3","103.186.0.0/22","CIDR","4"
"geo-id","PREROUTING","DROP","3","103.139.10.0/23","CIDR","2"
"geo-id","PREROUTING","DROP","3","103.28.161.0/24","CIDR","1"
"geo-id","PREROUTING","DROP","3","101.255.0.0/16","CIDR","2"
"geo-id","PREROUTING","DROP","3","103.142.194.0/23","CIDR","1"
"geo-id","PREROUTING","DROP","3","203.128.64.0/19","CIDR","2"
"geo-id","PREROUTING","DROP","3","103.182.184.0/21","CIDR","4"
"geo-id","PREROUTING","DROP","3","103.175.48.0/23","CIDR","1"
"geo-id","PREROUTING","DROP","3","103.138.68.0/22","CIDR","1"
"geo-id","PREROUTING","DROP","3","103.180.164.0/22","CIDR","6"
"geo-id","PREROUTING","DROP","3","103.149.120.0/23","CIDR","2"
"geo-id","PREROUTING","DROP","3","103.211.26.0/23","CIDR","3"
"geo-id","PREROUTING","DROP","3","66.96.224.0/19","CIDR","2"
"geo-id","PREROUTING","DROP","3","103.136.170.0/23","CIDR","2"
"geo-id","PREROUTING","DROP","3","103.82.240.0/22","CIDR","4"
"geo-id","PREROUTING","DROP","3","125.213.128.0/19","CIDR","3"
"geo-id","PREROUTING","DROP","3","103.118.96.0/20","CIDR","2"
"geo-id","PREROUTING","DROP","3","139.255.0.0/16","CIDR","1"
"geo-id","PREROUTING","DROP","3","103.148.88.0/23","CIDR","3"
"geo-id","PREROUTING","DROP","3","103.26.116.0/22","CIDR","1"
"geo-id","PREROUTING","DROP","3","139.192.0.0/14","CIDR","2"
"geo-id","PREROUTING","DROP","3","203.83.32.0/20","CIDR","3"
"geo-id","PREROUTING","DROP","3","103.97.224.0/23","CIDR","5"
"geo-id","PREROUTING","DROP","3","202.182.48.0/20","CIDR","2"
"geo-id","PREROUTING","DROP","3","103.179.26.0/23","CIDR","7"
"geo-id","PREROUTING","DROP","3","158.140.160.0/19","CIDR","1"
"geo-id","PREROUTING","DROP","3","61.5.0.0/17","CIDR","1"
"geo-id","PREROUTING","DROP","3","103.76.120.0/23","CIDR","4"
"geo-id","PREROUTING","DROP","3","103.175.204.0/22","CIDR","4"
"geo-id","PREROUTING","DROP","3","114.129.16.0/21","CIDR","1"
"geo-id","PREROUTING","DROP","3","103.57.36.0/22","CIDR","2"
"geo-id","PREROUTING","DROP","3","103.76.108.0/23","CIDR","1"
"geo-id","PREROUTING","DROP","3","103.142.210.0/23","CIDR","1"
"geo-id","PREROUTING","DROP","3","203.190.240.0/21","CIDR","3"
"geo-id","PREROUTING","DROP","3","110.76.144.0/21","CIDR","1"
"geo-id","PREROUTING","DROP","3","202.51.96.0/19","CIDR","6"
"geo-id","PREROUTING","DROP","3","103.98.176.0/22","CIDR","4"
"geo-id","PREROUTING","DROP","3","202.46.144.0/20","CIDR","1"
"geo-id","PREROUTING","DROP","3","121.100.16.0/20","CIDR","2"
"geo-id","PREROUTING","DROP","3","103.164.12.0/22","CIDR","6"
"geo-id","PREROUTING","DROP","3","182.253.0.0/16","CIDR","14"
"geo-id","PREROUTING","DROP","3","103.165.224.0/20","CIDR","1"
"geo-id","PREROUTING","DROP","3","116.68.160.0/20","CIDR","3"
"geo-id","PREROUTING","DROP","3","157.85.192.0/19","CIDR","1"
"geo-vn","PREROUTING","DROP","3","1.52.0.0/14","CIDR","7"
"geo-vn","PREROUTING","DROP","3","103.146.20.0/22","CIDR","2"
"geo-vn","PREROUTING","DROP","3","103.200.24.0/22","CIDR","4"
"geo-vn","PREROUTING","DROP","3","45.119.80.0/21","CIDR","5"
"geo-vn","PREROUTING","DROP","3","112.137.128.0/20","CIDR","3"
"geo-vn","PREROUTING","DROP","3","113.23.0.0/17","CIDR","3"
"geo-vn","PREROUTING","DROP","3","116.96.0.0/12","CIDR","20"
"geo-vn","PREROUTING","DROP","3","103.252.136.0/23","CIDR","1"
"geo-vn","PREROUTING","DROP","3","58.186.0.0/15","CIDR","9"
"geo-vn","PREROUTING","DROP","3","123.16.0.0/12","CIDR","11"
"geo-vn","PREROUTING","DROP","3","103.110.32.0/23","CIDR","70"
"geo-vn","PREROUTING","DROP","3","103.126.160.0/22","CIDR","1"
"geo-vn","PREROUTING","DROP","3","42.112.0.0/13","CIDR","26"
"geo-vn","PREROUTING","DROP","3","115.72.0.0/13","CIDR","7"
"geo-vn","PREROUTING","DROP","3","103.163.212.0/22","CIDR","4"
"geo-vn","PREROUTING","DROP","3","103.114.104.0/22","CIDR","1"
"geo-vn","PREROUTING","DROP","3","103.149.170.0/23","CIDR","1"
"geo-vn","PREROUTING","DROP","3","14.224.0.0/11","CIDR","53"
"geo-vn","PREROUTING","DROP","3","113.160.0.0/11","CIDR","50"
"geo-vn","PREROUTING","DROP","3","118.68.0.0/14","CIDR","19"
"geo-vn","PREROUTING","DROP","3","116.118.0.0/17","CIDR","1"
"geo-vn","PREROUTING","DROP","3","125.212.128.0/17","CIDR","1"
"geo-vn","PREROUTING","DROP","3","210.245.0.0/17","CIDR","4"
"geo-vn","PREROUTING","DROP","3","125.234.0.0/15","CIDR","13"
"geo-vn","PREROUTING","DROP","3","101.96.64.0/18","CIDR","3"
"geo-vn","PREROUTING","DROP","3","59.153.216.0/21","CIDR","1"
"geo-vn","PREROUTING","DROP","3","103.9.156.0/22","CIDR","4"
"geo-vn","PREROUTING","DROP","3","210.211.96.0/19","CIDR","30"
"geo-vn","PREROUTING","DROP","3","103.85.246.0/23","CIDR","24"
"geo-vn","PREROUTING","DROP","3","103.56.160.0/21","CIDR","3"
"geo-vn","PREROUTING","DROP","3","27.2.0.0/15","CIDR","1"
"geo-vn","PREROUTING","DROP","3","103.172.236.0/22","CIDR","4"
"geo-vn","PREROUTING","DROP","3","45.119.212.0/22","CIDR","14"
"geo-vn","PREROUTING","DROP","3","117.0.0.0/13","CIDR","46"
"geo-vn","PREROUTING","DROP","3","160.187.228.0/23","CIDR","1"
"geo-vn","PREROUTING","DROP","3","112.78.0.0/20","CIDR","8"
"geo-vn","PREROUTING","DROP","3","103.77.240.0/21","CIDR","1"
"geo-vn","PREROUTING","DROP","3","27.64.0.0/12","CIDR","13"
"geo-vn","PREROUTING","DROP","3","103.199.16.0/20","CIDR","2"
"geo-vn","PREROUTING","DROP","3","103.130.208.0/20","CIDR","4"
"geo-vn","PREROUTING","DROP","3","222.252.0.0/14","CIDR","6"
"geo-vn","PREROUTING","DROP","3","171.224.0.0/11","CIDR","276"
"geo-vn","PREROUTING","DROP","3","103.48.192.0/22","CIDR","4"
"geo-vn","PREROUTING","DROP","3","163.61.180.0/22","CIDR","4"
"geo-vn","PREROUTING","DROP","3","103.190.200.0/22","CIDR","8"
"geo-vn","PREROUTING","DROP","3","160.250.4.0/23","CIDR","26"
"geo-vn","PREROUTING","DROP","3","14.160.0.0/11","CIDR","30"
"geo-vn","PREROUTING","DROP","3","103.1.208.0/22","CIDR","3"
"geo-vn","PREROUTING","DROP","3","183.91.0.0/19","CIDR","2"
"geo-vn","PREROUTING","DROP","3","203.209.180.0/22","CIDR","1"
"geo-vn","PREROUTING","DROP","3","103.17.88.0/22","CIDR","1"
"geo-vn","PREROUTING","DROP","3","103.245.236.0/22","CIDR","9"
"geo-vn","PREROUTING","DROP","3","103.125.188.0/22","CIDR","127"
"geo-vn","PREROUTING","DROP","3","103.15.48.0/22","CIDR","1"
"geo-ve","PREROUTING","DROP","3","186.24.0.0/15","CIDR","3"
"geo-ve","PREROUTING","DROP","3","190.142.0.0/16","CIDR","4"
"geo-ve","PREROUTING","DROP","3","186.96.64.0/20","CIDR","1"
"geo-ve","PREROUTING","DROP","3","190.94.192.0/18","CIDR","1"
"geo-ve","PREROUTING","DROP","3","190.103.28.0/22","CIDR","6"
"geo-ve","PREROUTING","DROP","3","200.35.64.0/18","CIDR","5"
"geo-ve","PREROUTING","DROP","3","201.248.0.0/15","CIDR","15"
"geo-ve","PREROUTING","DROP","3","201.242.0.0/15","CIDR","2"
"geo-ve","PREROUTING","DROP","3","201.208.0.0/14","CIDR","2"
"geo-ve","PREROUTING","DROP","3","190.200.0.0/13","CIDR","6"
"geo-ve","PREROUTING","DROP","3","45.186.200.0/22","CIDR","6"
"geo-ve","PREROUTING","DROP","3","190.8.164.0/22","CIDR","3"
"geo-ve","PREROUTING","DROP","3","186.164.0.0/14","CIDR","26"
"geo-ve","PREROUTING","DROP","3","45.190.168.0/23","CIDR","4"
"geo-ve","PREROUTING","DROP","3","190.72.0.0/13","CIDR","15"
"geo-ve","PREROUTING","DROP","3","45.187.92.0/22","CIDR","3"
"geo-ve","PREROUTING","DROP","3","170.254.172.0/22","CIDR","3"
"geo-ve","PREROUTING","DROP","3","200.109.0.0/16","CIDR","7"
"geo-ve","PREROUTING","DROP","3","190.6.0.0/18","CIDR","8"
"geo-ve","PREROUTING","DROP","3","190.89.29.0/24","CIDR","3"
"geo-ve","PREROUTING","DROP","3","200.75.96.0/19","CIDR","4"
"geo-ve","PREROUTING","DROP","3","190.153.0.0/17","CIDR","8"
"geo-ve","PREROUTING","DROP","3","190.97.224.0/19","CIDR","12"
"geo-ve","PREROUTING","DROP","3","45.187.4.0/22","CIDR","3"
"geo-ve","PREROUTING","DROP","3","186.14.0.0/16","CIDR","4"
"geo-ve","PREROUTING","DROP","3","143.255.84.0/22","CIDR","3"
"geo-ve","PREROUTING","DROP","3","186.88.0.0/13","CIDR","1"
"geo-sy","PREROUTING","DROP","3","82.137.192.0/18","CIDR","12"
"geo-sy","PREROUTING","DROP","3","5.155.0.0/16","CIDR","3"
"geo-ar","PREROUTING","DROP","3","186.56.0.0/13","CIDR","3"
